,stem,img_file,label_file,is_test,class
459,Lernzentrum_52,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_52.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_52.txt,True,Lernzentrum
367,Kolben_13,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_13.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_13.txt,True,Kolben
511,Lernzentrum_72,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_72.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_72.txt,True,Lernzentrum
98,Alte_Bib_78,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_78.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_78.txt,True,Alte_Bib
603,Mensa_84,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_84.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_84.txt,True,Mensa
186,Audimax_5,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_5.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_5.txt,True,Audimax
99,Alte_Bib_50,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_50.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_50.txt,True,Alte_Bib
498,Lernzentrum_5,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_5.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_5.txt,True,Lernzentrum
317,Haber_Bosch_58,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_58.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_58.txt,True,Haber_Bosch
830,Waermflasche_26,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_26.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_26.txt,True,Waermflasche
426,Kopf_31,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_31.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_31.txt,True,Kopf
812,Waermflasche_19,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_19.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_19.txt,True,Waermflasche
41,AKK_ASTA_45,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_45.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_45.txt,True,AKK_ASTA
541,Mathebau_7,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_7.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_7.txt,True,Mathebau
479,Lernzentrum_15,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_15.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_15.txt,True,Lernzentrum
412,Kopf_33,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_33.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_33.txt,True,Kopf
3,AKK_ASTA_13,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_13.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_13.txt,True,AKK_ASTA
304,Haber_Bosch_6,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_6.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_6.txt,True,Haber_Bosch
143,Audimax_25,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_25.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_25.txt,True,Audimax
478,Lernzentrum_17,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_17.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_17.txt,True,Lernzentrum
666,Mensa_17,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_17.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_17.txt,True,Mensa
316,Haber_Bosch_11,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_11.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_11.txt,True,Haber_Bosch
700,Neue_Bib_23,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_23.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_23.txt,True,Neue_Bib
191,Audimax_13,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_13.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_13.txt,True,Audimax
84,Alte_Bib_76,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_76.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_76.txt,True,Alte_Bib
240,Gruenderschmiede_22,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_22.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_22.txt,True,Gruenderschmiede
563,Mathebau_32,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_32.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_32.txt,True,Mathebau
81,Alte_Bib_77,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_77.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_77.txt,True,Alte_Bib
817,Waermflasche_31,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_31.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_31.txt,True,Waermflasche
741,Soldat_44,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_44.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_44.txt,True,Soldat
165,Audimax_55,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_55.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_55.txt,True,Audimax
388,Kolben_58,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_58.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_58.txt,True,Kolben
597,Mensa_7,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_7.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_7.txt,True,Mensa
499,Lernzentrum_76,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_76.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_76.txt,True,Lernzentrum
280,Haber_Bosch_1,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_1.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_1.txt,True,Haber_Bosch
642,Mensa_58,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_58.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_58.txt,True,Mensa
582,Mensa_36,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_36.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_36.txt,True,Mensa
394,Kolben_48,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_48.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_48.txt,True,Kolben
358,Kolben_34,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_34.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_34.txt,True,Kolben
748,Soldat_47,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_47.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_47.txt,True,Soldat
39,AKK_ASTA_21,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_21.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_21.txt,True,AKK_ASTA
690,Neue_Bib_35,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_35.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_35.txt,True,Neue_Bib
227,Gruenderschmiede_53,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_53.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_53.txt,True,Gruenderschmiede
179,Audimax_3,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_3.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_3.txt,True,Audimax
610,Mensa_46,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_46.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_46.txt,True,Mensa
138,Alte_Bib_20,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_20.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_20.txt,True,Alte_Bib
288,Haber_Bosch_52,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_52.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_52.txt,True,Haber_Bosch
380,Kolben_8,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_8.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_8.txt,True,Kolben
72,Alte_Bib_4,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_4.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_4.txt,True,Alte_Bib
802,Waermflasche_11,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_11.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_11.txt,True,Waermflasche
619,Mensa_86,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_86.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_86.txt,True,Mensa
682,Neue_Bib_20,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_20.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_20.txt,True,Neue_Bib
313,Haber_Bosch_17,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_17.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_17.txt,True,Haber_Bosch
683,Neue_Bib_34,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_34.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_34.txt,True,Neue_Bib
542,Mathebau_51,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_51.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_51.txt,True,Mathebau
632,Mensa_66,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_66.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_66.txt,True,Mensa
86,Alte_Bib_91,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_91.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_91.txt,True,Alte_Bib
310,Haber_Bosch_62,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_62.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_62.txt,True,Haber_Bosch
831,Waermflasche_44,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_44.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_44.txt,True,Waermflasche
158,Audimax_46,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_46.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_46.txt,True,Audimax
779,Studierendenwerk_31,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_31.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_31.txt,True,Studierendenwerk
675,Neue_Bib_4,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_4.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_4.txt,True,Neue_Bib
187,Audimax_48,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_48.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_48.txt,True,Audimax
120,Alte_Bib_42,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_42.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_42.txt,True,Alte_Bib
736,Soldat_41,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_41.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_41.txt,True,Soldat
294,Haber_Bosch_44,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_44.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_44.txt,True,Haber_Bosch
447,Lernzentrum_57,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_57.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_57.txt,True,Lernzentrum
112,Alte_Bib_87,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_87.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_87.txt,True,Alte_Bib
739,Soldat_50,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_50.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_50.txt,True,Soldat
778,Studierendenwerk_16,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_16.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_16.txt,True,Studierendenwerk
685,Neue_Bib_6,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_6.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_6.txt,True,Neue_Bib
487,Lernzentrum_13,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_13.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_13.txt,True,Lernzentrum
131,Alte_Bib_32,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_32.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_32.txt,True,Alte_Bib
177,Audimax_57,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_57.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Audimax_57.txt,True,Audimax
214,Gruenderschmiede_6,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_6.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_6.txt,True,Gruenderschmiede
648,Mensa_49,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_49.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_49.txt,True,Mensa
738,Soldat_40,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_40.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_40.txt,True,Soldat
246,Gruenderschmiede_33,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_33.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_33.txt,True,Gruenderschmiede
810,Waermflasche_28,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_28.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_28.txt,True,Waermflasche
303,Haber_Bosch_8,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_8.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_8.txt,True,Haber_Bosch
768,Studierendenwerk_8,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_8.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_8.txt,True,Studierendenwerk
539,Mathebau_6,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_6.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_6.txt,True,Mathebau
76,Alte_Bib_89,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_89.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_89.txt,True,Alte_Bib
37,AKK_ASTA_36,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_36.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_36.txt,True,AKK_ASTA
33,AKK_ASTA_44,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_44.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_44.txt,True,AKK_ASTA
438,Kopf_45,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_45.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_45.txt,True,Kopf
494,Lernzentrum_62,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_62.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_62.txt,True,Lernzentrum
775,Studierendenwerk_28,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_28.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Studierendenwerk_28.txt,True,Studierendenwerk
471,Lernzentrum_32,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_32.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_32.txt,True,Lernzentrum
106,Alte_Bib_41,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_41.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_41.txt,True,Alte_Bib
698,Neue_Bib_36,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_36.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Neue_Bib_36.txt,True,Neue_Bib
526,Mathebau_17,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_17.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_17.txt,True,Mathebau
452,Lernzentrum_40,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_40.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_40.txt,True,Lernzentrum
601,Mensa_90,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_90.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_90.txt,True,Mensa
502,Lernzentrum_60,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_60.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Lernzentrum_60.txt,True,Lernzentrum
721,Soldat_33,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_33.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Soldat_33.txt,True,Soldat
424,Kopf_5,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_5.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kopf_5.txt,True,Kopf
230,Gruenderschmiede_46,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_46.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_46.txt,True,Gruenderschmiede
18,AKK_ASTA_32,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_32.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/AKK_ASTA_32.txt,True,AKK_ASTA
624,Mensa_42,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_42.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_42.txt,True,Mensa
829,Waermflasche_32,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_32.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Waermflasche_32.txt,True,Waermflasche
527,Mathebau_13,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_13.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mathebau_13.txt,True,Mathebau
595,Mensa_20,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_20.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_20.txt,True,Mensa
598,Mensa_47,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_47.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Mensa_47.txt,True,Mensa
305,Haber_Bosch_63,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_63.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Haber_Bosch_63.txt,True,Haber_Bosch
207,Gruenderschmiede_4,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_4.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Gruenderschmiede_4.txt,True,Gruenderschmiede
130,Alte_Bib_23,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_23.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Alte_Bib_23.txt,True,Alte_Bib
361,Kolben_20,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_20.jpg,/content/gdrive/MyDrive/AISS_CV-main/preprocessing/data/Kolben_20.txt,True,Kolben
